Id,yymmdd_in,yymmdd_out,decy_in,decy_out,hhmm_in,hhmm_out,Lat_in,Lat_out,Long_in,Long_out,QF,Depth,pres,temp,salt,lt1,lt2,lt3,dark,t0,pp,Chl,Temp,Sal,O2,NO3,PO4,POC,PON,POP,TOC,TN,TDP,Bact
1002308106,19900814,19900814,1990.62,,,,31.378,,64.121,,2,100.0,,,,1.77,1.84,1.72,0.6,,1.18,0.115,20.977,,215.5,0.0,0.0,19.73,2.87,,,,,2.3
1002308107,19900814,19900814,1990.62,,,,31.378,,64.121,,2,120.0,,,,1.02,1.22,1.12,0.58,,0.54,0.162,20.41,,206.5,0.0,0.0,17.98,2.99,,,,,4.3
1002308108,19900814,19900814,1990.62,,,,31.378,,64.121,,2,140.0,,,,0.67,0.71,0.66,0.49,,0.19,0.038,19.341,,190.7,0.89,0.0,9.22,0.75,,,,,1.7
1002408101,19900911,19900911,1990.697,,,,31.935,,64.126,,2,1.0,,,,3.71,4.16,3.97,0.52,0.2,3.43,0.021,29.012,,197.0,0.0,0.07,19.93,3.26,,,,,2.7
1002408102,19900911,19900911,1990.697,,,,31.935,,64.126,,2,20.0,,,,3.9,4.39,4.75,0.45,0.22,3.9,0.024,28.086,,198.6,0.0,0.04,24.05,4.52,,,,,3.2
1002408103,19900911,19900911,1990.697,,,,31.935,,64.126,,2,40.0,,,,3.33,3.12,3.41,0.74,0.28,2.55,0.042,23.604,,231.3,0.0,0.04,29.74,5.52,,,,,5.1
1002408104,19900911,19900911,1990.697,,,,31.935,,64.126,,2,60.0,,,,3.1,2.84,2.45,0.44,0.32,2.36,0.062,22.129,,230.0,0.0,0.04,30.67,6.79,,,,,4.5
1002408105,19900911,19900911,1990.697,,,,31.935,,64.126,,2,80.0,,,,1.71,1.51,1.45,0.42,0.19,1.14,0.093,21.079,,222.2,0.0,0.04,24.71,4.76,,,,,4.1
1002408106,19900911,19900911,1990.697,,,,31.935,,64.126,,2,100.0,,,,1.0,1.24,0.94,0.43,0.19,0.63,0.116,20.078,,208.8,0.0,0.04,24.62,6.78,,,,,2.4
1002408107,19900911,19900911,1990.697,,,,31.935,,64.126,,2,120.0,,,,0.65,0.61,0.67,0.37,0.23,0.27,0.082,19.78,,195.3,0.37,0.04,10.5,2.87,,,,,1.8
1002408108,19900911,19900911,1990.697,,,,31.935,,64.126,,2,140.0,,,,0.41,0.39,0.46,0.26,0.26,0.16,0.024,19.245,,195.5,1.14,0.05,7.49,1.6,,,,,1.4
1002508101,19901015,19901015,1990.79,,,,31.843,,64.163,,2,1.0,,,,5.25,5.24,5.53,0.47,0.28,4.87,0.04,25.882,,211.5,0.0,0.0,19.06,3.33,,,,,4.4
1002508102,19901015,19901015,1990.79,,,,31.843,,64.163,,2,20.0,,,,5.38,5.02,5.74,0.3,0.13,5.08,0.045,25.474,,210.3,0.0,0.0,20.51,3.2,,,,,4.3
1002508103,19901015,19901015,1990.79,,,,31.843,,64.163,,2,40.0,,,,2.92,4.14,3.84,0.46,0.29,3.17,0.077,24.239,,225.9,0.0,0.0,23.0,3.84,,,,,5.3
1002508104,19901015,19901015,1990.79,,,,31.843,,64.163,,2,60.0,,,,4.11,4.32,4.35,0.45,0.3,3.81,0.101,22.436,,229.8,0.0,0.0,22.93,4.34,,,,,6.0
1002508105,19901015,19901015,1990.79,,,,31.843,,64.163,,2,80.0,,,,2.72,2.63,2.64,0.42,0.18,2.24,0.115,21.826,,226.1,0.0,0.0,18.89,3.45,,,,,4.0
1002508106,19901015,19901015,1990.79,,,,31.843,,64.163,,2,100.0,,,,1.61,1.54,1.38,0.33,0.28,1.18,0.116,20.618,,214.9,0.0,0.0,13.34,3.45,,,,,3.7
1002508107,19901015,19901015,1990.79,,,,31.843,,64.163,,2,120.0,,,,0.82,0.78,0.74,0.3,0.36,0.48,0.074,20.009,,215.3,0.09,0.0,10.67,2.31,,,,,2.7
1002508108,19901015,19901015,1990.79,,,,31.843,,64.163,,2,140.0,,,,0.37,0.37,0.33,0.3,0.16,0.06,0.033,19.612,,209.9,0.48,0.0,10.96,2.18,,,,,2.7
1002608101,19901106,19901106,1990.85,,,,31.818,,64.183,,2,1.0,,,,3.55,4.09,5.58,0.4,0.3,4.01,0.063,24.415,,214.0,0.0,0.0,18.91,2.82,,,,,2.4
1002608102,19901106,19901106,1990.85,,,,31.818,,64.183,,2,20.0,,,,5.47,5.87,5.62,0.33,0.36,5.32,0.061,24.423,,213.3,0.35,0.0,18.99,3.33,,,,,2.4
1002608103,19901106,19901106,1990.85,,,,31.818,,64.183,,2,40.0,,,,5.13,5.17,5.2,0.38,0.28,4.79,0.079,24.363,,219.2,0.0,0.0,23.79,4.09,,,,,2.9
1002608104,19901106,19901106,1990.85,,,,31.818,,64.183,,2,60.0,,,,4.01,3.83,3.89,0.4,0.28,3.51,0.201,21.981,,232.4,0.0,0.0,21.35,3.71,,,,,3.0
1002608105,19901106,19901106,1990.85,,,,31.818,,64.183,,2,80.0,,,,2.38,2.43,2.55,0.27,0.27,2.18,0.209,21.565,,227.4,0.0,0.0,20.59,3.71,,,,,2.3
1002608106,19901106,19901106,1990.85,,,,31.818,,64.183,,2,100.0,,,,1.2,1.39,1.28,0.28,0.15,1.01,0.162,20.807,,219.5,0.0,0.0,14.63,2.44,,,,,1.6
1002608107,19901106,19901106,1990.85,,,,31.818,,64.183,,2,120.0,,,,0.57,0.58,0.56,0.23,0.13,0.34,0.069,19.86,,212.9,0.49,0.0,10.71,2.18,,,,,1.2
1002608108,19901106,19901106,1990.85,,,,31.818,,64.183,,2,140.0,,,,0.32,0.32,0.28,0.24,0.13,0.07,0.038,19.411,,208.0,1.02,0.0,9.79,2.06,,,,,0.9
1002708101,19901203,19901203,1990.924,,,,31.851,,64.329,,2,1.0,,,,8.63,7.83,8.91,0.35,0.31,8.11,0.049,22.946,,218.3,0.0,0.0,17.32,3.07,,,,,3.2
1002708102,19901203,19901203,1990.924,,,,31.851,,64.329,,2,20.0,,,,7.41,7.45,7.93,0.31,0.34,7.29,0.068,22.7,,219.1,0.0,0.0,20.48,4.09,,,,,3.2
1002708103,19901203,19901203,1990.924,,,,31.851,,64.329,,2,40.0,,,,5.7,5.87,5.98,0.27,0.38,5.58,0.109,22.409,,219.1,0.0,0.0,30.15,6.23,,,,,2.9
1002708104,19901203,19901203,1990.924,,,,31.851,,64.329,,2,60.0,,,,2.83,3.01,3.37,0.48,0.66,2.59,0.147,22.39,,217.8,0.0,0.0,18.1,4.09,,,,,3.1
1002708105,19901203,19901203,1990.924,,,,31.851,,64.329,,2,80.0,,,,1.39,1.32,1.58,0.41,0.59,1.02,0.15,22.389,,217.4,0.0,0.0,18.18,3.45,,,,,3.3
1002708106,19901203,19901203,1990.924,,,,31.851,,64.329,,2,100.0,,,,0.69,0.64,0.64,0.4,0.29,0.26,0.132,21.57,,220.3,0.0,0.0,10.6,2.31,,,,,2.0
1002708107,19901203,19901203,1990.924,,,,31.851,,64.329,,2,120.0,,,,0.49,0.51,0.71,0.3,0.29,0.27,0.052,20.135,,207.2,1.34,0.0,9.3,1.93,,,,,1.4
1002708108,19901203,19901203,1990.924,,,,31.851,,64.329,,2,140.0,,,,0.28,0.24,0.29,0.32,0.2,-0.05,0.012,19.633,,207.6,1.8,0.0,5.59,1.04,,,,,1.1
1002808101,19910115,19910115,1991.042,,,,31.766,,64.135,,2,1.0,,,,9.26,10.45,10.24,0.42,0.19,9.56,0.146,21.106,,224.2,0.0,0.0,26.96,5.03,,,,,5.5
1002808102,19910115,19910115,1991.042,,,,31.766,,64.135,,2,20.0,,,,10.94,11.14,11.29,0.51,0.26,10.61,0.155,20.979,,223.7,0.0,0.0,30.87,6.04,,,,,5.8
1002808103,19910115,19910115,1991.042,,,,31.766,,64.135,,2,40.0,,,,7.14,7.63,7.4,0.45,0.15,6.94,0.189,20.968,,224.7,0.0,0.0,25.62,5.54,,,,,5.6
1002808104,19910115,19910115,1991.042,,,,31.766,,64.135,,2,60.0,,,,3.19,3.42,3.61,0.29,0.34,3.12,0.189,20.88,,224.7,0.0,0.0,25.62,5.54,,,,,5.6
1002808105,19910115,19910115,1991.042,,,,31.766,,64.135,,2,80.0,,,,1.3,1.3,1.22,0.31,0.31,0.96,0.129,20.94,,222.4,0.06,0.0,26.29,5.03,,,,,5.9
1002808106,19910115,19910115,1991.042,,,,31.766,,64.135,,2,100.0,,,,0.58,0.53,0.57,0.22,0.14,0.34,0.082,20.822,,219.0,0.34,0.0,11.75,3.39,,,,,3.9
1002808107,19910115,19910115,1991.042,,,,31.766,,64.135,,2,120.0,,,,0.35,0.33,0.32,0.22,0.15,0.11,0.056,20.78,,218.7,0.45,0.0,11.62,2.51,,,,,3.5
1002808108,19910115,19910115,1991.042,,,,31.766,,64.135,,2,140.0,,,,0.18,0.21,0.16,0.18,0.24,0.0,0.017,20.395,,209.6,1.33,0.0,17.7,5.41,,,,,3.1
2002808101,19910130,19910130,1991.083,,,,31.848,,64.162,,2,1.0,,,,4.31,8.57,9.03,0.5,,6.8,,20.619,,224.8,0.0,0.0,39.98,6.84,,,,,5.0
2002808102,19910130,19910130,1991.083,,,,31.848,,64.162,,2,20.0,,,,7.24,5.08,6.91,0.44,,5.97,,20.706,,224.8,0.0,0.0,43.28,6.72,,,,,5.2
2002808103,19910130,19910130,1991.083,,,,31.848,,64.162,,2,40.0,,,,2.76,5.87,2.28,0.43,,3.21,,20.614,,222.7,0.0,0.0,35.82,6.47,,,,,4.1
2002808104,19910130,19910130,1991.083,,,,31.848,,64.162,,2,60.0,,,,3.98,3.35,3.89,0.37,,3.37,,20.58,,222.7,0.0,0.0,29.48,5.38,,,,,5.4
2002808105,19910130,19910130,1991.083,,,,31.848,,64.162,,2,80.0,,,,0.81,0.74,0.88,0.25,,0.56,,20.388,,221.5,0.15,0.0,24.34,4.89,,,,,4.9
2002808106,19910130,19910130,1991.083,,,,31.848,,64.162,,2,100.0,,,,0.5,0.44,0.48,0.29,,0.18,,20.385,,221.3,0.17,0.0,22.08,4.4,,,,,3.9
2002808107,19910130,19910130,1991.083,,,,31.848,,64.162,,2,120.0,,,,0.32,0.31,0.34,0.29,,0.03,,20.374,,220.0,0.25,0.0,17.61,3.8,,,,,5.4
2002808108,19910130,19910130,1991.083,,,,31.848,,64.162,,2,140.0,,,,0.35,0.27,0.29,0.37,,-0.07,,20.027,,215.4,0.65,0.0,17.7,3.56,,,,,3.9
2002908101,19910220,19910220,1991.14,,,,31.787,,64.202,,2,1.0,,,,5.6,4.37,3.85,0.18,,4.43,0.137,20.584,,224.8,0.14,0.0,22.11,3.8,,,,,4.9
2002908102,19910220,19910220,1991.14,,,,31.787,,64.202,,2,20.0,,,,7.06,6.22,5.85,,,,0.161,20.388,,224.3,0.12,0.0,31.15,4.65,,,,,4.9
2002908103,19910220,19910220,1991.14,,,,31.787,,64.202,,2,40.0,,,,1.77,2.02,1.64,0.22,,1.59,0.164,20.377,,225.4,0.27,0.0,30.9,4.89,,,,,3.6
2002908104,19910220,19910220,1991.14,,,,31.787,,64.202,,2,60.0,,,,0.86,0.87,0.99,0.13,,0.78,0.164,20.377,,225.4,0.27,0.0,30.9,4.89,,,,,3.6
2002908105,19910220,19910220,1991.14,,,,31.787,,64.202,,2,80.0,,,,0.85,0.76,0.72,0.14,,0.64,0.175,20.381,,224.4,0.12,0.0,23.44,4.28,,,,,3.7
2002908106,19910220,19910220,1991.14,,,,31.787,,64.202,,2,100.0,,,,0.28,0.29,0.31,0.14,,0.15,0.204,20.385,,225.0,0.11,0.0,26.05,4.04,,,,,3.3
2002908107,19910220,19910220,1991.14,,,,31.787,,64.202,,2,120.0,,,,0.2,0.18,0.24,0.16,,0.05,0.137,20.389,,223.7,0.13,0.0,22.96,4.52,,,,,4.8
2002908108,19910220,19910220,1991.14,,,,31.787,,64.202,,2,140.0,,,,0.16,0.13,0.13,0.29,,-0.15,0.149,20.393,,224.0,0.13,0.0,20.87,4.41,,,,,6.2
2003008101,19910321,19910321,1991.22,,,,31.757,,64.185,,2,1.0,,,,22.15,24.26,22.27,0.7,,22.19,0.206,19.272,,227.9,0.46,0.0,28.8,7.54,,,,,3.8
2003008102,19910321,19910321,1991.22,,,,31.757,,64.185,,2,20.0,,,,17.42,14.71,,0.38,,15.69,0.181,19.181,,227.0,0.37,0.0,30.29,5.76,,,,,4.3
2003008103,19910321,19910321,1991.22,,,,31.757,,64.185,,2,40.0,,,,16.02,17.95,18.46,0.44,,17.04,0.181,19.185,,229.4,0.39,0.0,32.55,6.91,,,,,4.9
2003008104,19910321,19910321,1991.22,,,,31.757,,64.185,,2,60.0,,,,3.91,4.7,2.93,0.37,,3.48,0.148,19.179,,227.4,0.39,0.0,32.55,6.91,,,,,6.2
2003008105,19910321,19910321,1991.22,,,,31.757,,64.185,,2,80.0,,,,2.09,2.18,1.99,,,,0.148,19.18,,229.0,0.37,0.0,35.93,8.94,,,,,5.1
2003008106,19910321,19910321,1991.22,,,,31.757,,64.185,,2,100.0,,,,0.62,0.9,,0.64,,0.12,0.157,19.186,,227.7,0.4,0.0,35.93,8.94,,,,,5.4
2003008107,19910321,19910321,1991.22,,,,31.757,,64.185,,2,120.0,,,,0.4,0.59,,0.27,,0.22,0.172,19.191,,230.8,0.4,0.0,30.22,7.54,,,,,6.0
2003008108,19910321,19910321,1991.22,,,,31.757,,64.185,,2,140.0,,,,0.51,0.23,0.26,0.32,,0.01,0.181,19.184,,227.5,0.39,0.0,30.34,7.41,,,,,5.4
3003008101,19910405,19910405,1991.261,,,,31.735,,64.236,,2,1.0,,,,19.79,20.42,14.97,0.57,,17.82,0.134,19.479,,230.5,0.23,0.0,30.22,5.35,,,,,3.8
3003008102,19910405,19910405,1991.261,,,,31.735,,64.236,,2,20.0,,,,16.25,14.81,13.53,,,,0.239,19.443,,229.8,0.23,0.0,42.89,8.05,,,,,4.4
3003008103,19910405,19910405,1991.261,,,,31.735,,64.236,,2,40.0,,,,12.92,12.16,10.58,0.43,,11.46,0.206,19.414,,230.2,0.24,0.0,57.18,10.74,,,,,4.9
3003008104,19910405,19910405,1991.261,,,,31.735,,64.236,,2,60.0,,,,5.35,5.11,5.12,0.61,,4.58,0.247,19.413,,230.0,0.26,0.0,37.01,6.32,,,,,4.8
3003008105,19910405,19910405,1991.261,,,,31.735,,64.236,,2,80.0,,,,2.06,2.19,1.7,0.55,,1.43,0.206,19.416,,229.2,0.27,0.0,25.96,5.11,,,,,5.5
3003008106,19910405,19910405,1991.261,,,,31.735,,64.236,,2,100.0,,,,0.57,0.53,0.6,0.35,,0.22,0.255,19.416,,230.1,0.3,0.0,29.52,5.84,,,,,4.6
3003008107,19910405,19910405,1991.261,,,,31.735,,64.236,,2,120.0,,,,0.37,0.3,0.29,0.34,,-0.02,0.148,19.412,,229.7,0.34,0.0,21.06,4.98,,,,,4.2
3003008108,19910405,19910405,1991.261,,,,31.735,,64.236,,2,140.0,,,,0.33,0.3,0.28,0.27,,0.03,0.123,19.36,,227.2,0.4,0.0,8.84,3.63,,,,,4.3
1003108101,19910416,19910416,1991.291,,,,31.786,,64.145,,2,1.0,,,,10.97,9.65,10.09,0.53,1.05,9.71,0.082,19.879,,231.4,0.0,0.0,38.66,7.11,,,,,5.2
1003108102,19910416,19910416,1991.291,,,,31.786,,64.145,,2,20.0,,,,11.01,11.3,11.83,0.47,0.27,10.91,0.137,19.536,,231.2,0.0,0.0,42.62,7.87,,,,,5.4
1003108103,19910416,19910416,1991.291,,,,31.786,,64.145,,2,40.0,,,,9.46,10.01,9.29,1.21,,8.38,0.167,19.488,,230.7,0.0,0.0,42.32,9.14,,,,,4.9
1003108104,19910416,19910416,1991.291,,,,31.786,,64.145,,2,60.0,,,,5.98,5.52,6.02,0.47,0.28,5.37,0.23,19.478,,230.7,0.08,0.0,41.74,7.75,,,,,4.6
1003108105,19910416,19910416,1991.291,,,,31.786,,64.145,,2,80.0,,,,2.63,2.55,,0.48,,2.11,0.247,19.449,,228.8,0.11,0.0,35.7,7.62,,,,,4.9
1003108106,19910416,19910416,1991.291,,,,31.786,,64.145,,2,100.0,,,,1.23,0.74,0.45,0.37,,0.44,0.189,19.387,,225.5,0.61,0.0,23.16,5.09,,,,,5.2
1003108107,19910416,19910416,1991.291,,,,31.786,,64.145,,2,120.0,,,,1.03,0.94,1.1,0.33,,0.69,0.088,19.384,,225.8,0.47,0.0,35.16,8.89,,,,,4.2
1003108108,19910416,19910416,1991.291,,,,31.786,,64.145,,2,140.0,,,,0.36,0.34,0.32,0.3,0.41,0.04,0.076,19.374,,226.7,0.54,0.0,18.5,4.08,,,,,2.5
1003208101,19910514,19910514,1991.368,,,,31.761,,64.914,,2,1.0,,,,6.44,7.01,6.29,0.54,,6.04,0.034,20.446,,231.3,0.0,0.0,42.09,5.55,,,,,5.0
1003208102,19910514,19910514,1991.368,,,,31.761,,64.914,,2,20.0,,,,6.93,7.18,7.4,0.55,,6.62,0.06,20.088,,232.7,0.0,0.0,54.83,6.89,,,,,4.7
1003208103,19910514,19910514,1991.368,,,,31.761,,64.914,,2,40.0,,,,7.54,7.49,7.32,0.61,,6.84,0.12,19.157,,238.6,0.0,0.0,35.68,6.76,,,,,6.1
1003208104,19910514,19910514,1991.368,,,,31.761,,64.914,,2,60.0,,,,3.68,4.08,3.33,0.55,,3.15,0.12,19.157,,238.6,0.0,0.0,35.68,6.76,,,,,6.1
1003208105,19910514,19910514,1991.368,,,,31.761,,64.914,,2,80.0,,,,4.32,4.57,4.4,0.43,,4.0,0.288,18.726,,229.7,0.53,0.0,26.04,6.27,,,,,6.6
1003208106,19910514,19910514,1991.368,,,,31.761,,64.914,,2,100.0,,,,0.89,0.97,0.7,0.31,,0.54,0.091,18.704,,228.4,0.84,0.0,16.19,3.33,,,,,5.2
1003208107,19910514,19910514,1991.368,,,,31.761,,64.914,,2,120.0,,,,0.46,0.42,0.4,0.33,,0.1,0.041,18.682,,225.4,1.04,0.05,15.63,2.72,,,,,4.9
1003208108,19910514,19910514,1991.368,,,,31.761,,64.914,,2,140.0,,,,0.2,0.24,0.28,0.22,,0.02,0.013,18.659,,227.2,1.06,0.05,13.49,2.23,,,,,2.5
1003308101,19910619,19910619,1991.466,,,,31.724,,64.087,,2,1.0,,,,3.0,3.9,,0.47,1.06,2.98,0.024,25.458,,215.0,0.0,0.0,35.05,5.44,,,,,3.3
1003308102,19910619,19910619,1991.466,,,,31.724,,64.087,,2,20.0,,,,4.98,4.84,,0.57,,4.34,0.037,23.901,,225.2,0.0,0.0,27.41,4.09,,,,,1.5
1003308103,19910619,19910619,1991.466,,,,31.724,,64.087,,2,40.0,,,,4.6,5.38,,0.49,0.43,4.5,0.126,21.034,,235.9,0.0,0.0,34.86,4.94,,,,,2.2
1003308104,19910619,19910619,1991.466,,,,31.724,,64.087,,2,60.0,,,,6.09,6.19,,0.65,0.85,5.49,0.126,21.203,,235.9,0.0,0.0,34.86,4.94,,,,,2.2
1003308105,19910619,19910619,1991.466,,,,31.724,,64.087,,2,80.0,,,,7.72,8.02,,,,,0.135,20.128,,231.3,0.0,0.0,36.6,4.7,,,,,8.1
1003308106,19910619,19910619,1991.466,,,,31.724,,64.087,,2,100.0,,,,2.27,2.31,,0.41,,1.88,0.132,19.592,,226.5,0.0,0.0,27.25,4.81,,,,,2.5
1003308107,19910619,19910619,1991.466,,,,31.724,,64.087,,2,120.0,,,,1.42,1.25,,0.42,0.73,0.92,0.076,19.342,,221.8,0.44,0.0,20.3,3.71,,,,,3.8
1003308108,19910619,19910619,1991.466,,,,31.724,,64.087,,2,140.0,,,,0.48,0.62,,0.44,0.56,0.11,0.018,19.212,,218.1,1.26,0.0,13.21,2.24,,,,,3.4
1003408101,19910716,19910716,1991.54,,,,31.815,,64.162,,2,1.0,,,,4.9,5.1,5.59,0.59,0.4,4.61,0.022,27.445,,213.5,0.0,0.0,35.46,5.45,0.011,,,,2.6
1003408102,19910716,19910716,1991.54,,,,31.815,,64.162,,2,20.0,,,,5.6,5.73,5.11,0.55,1.27,4.93,0.041,26.527,,234.7,0.0,0.0,40.5,6.55,0.01,,,,7.3
1003408103,19910716,19910716,1991.54,,,,31.815,,64.162,,2,40.0,,,,5.54,5.83,5.46,0.62,0.73,4.99,0.035,21.966,,238.9,0.0,0.0,25.47,3.84,0.012,,,,3.6
1003408104,19910716,19910716,1991.54,,,,31.815,,64.162,,2,60.0,,,,5.83,5.66,5.88,0.77,0.71,5.02,0.175,20.735,,226.4,0.0,0.0,39.79,5.93,0.014,,,,4.2
1003408105,19910716,19910716,1991.54,,,,31.815,,64.162,,2,80.0,,,,4.18,4.49,4.32,0.68,,3.65,0.618,20.045,,219.2,0.45,0.0,32.1,6.41,0.013,,,,5.9
1003408106,19910716,19910716,1991.54,,,,31.815,,64.162,,2,100.0,,,,3.22,2.61,2.71,0.38,,2.47,0.363,19.471,,214.8,1.4,0.06,21.5,3.84,0.013,,,,4.2
1003408107,19910716,19910716,1991.54,,,,31.815,,64.162,,2,120.0,,,,0.97,0.96,0.99,0.82,1.2,0.15,0.231,19.063,,213.9,1.75,0.08,23.17,2.86,0.01,,,,4.5
1003408108,19910716,19910716,1991.54,,,,31.815,,64.162,,2,140.0,,,,0.37,0.78,0.53,0.19,0.58,0.37,0.053,18.789,,216.0,2.29,0.11,22.52,2.36,0.006,,,,2.1
1003608101,19910911,19910911,1991.696,,,,31.796,,64.178,,2,1.0,,,,3.76,2.79,2.21,0.46,0.26,2.46,0.091,26.424,,206.4,0.0,0.0,35.22,4.82,0.009,,,,4.0
1003608102,19910911,19910911,1991.696,,,,31.796,,64.178,,2,20.0,,,,2.47,1.75,2.76,0.46,0.33,1.87,0.081,26.496,,207.1,0.0,0.0,30.89,4.56,0.004,,,,5.7
1003608103,19910911,19910911,1991.696,,,,31.796,,64.178,,2,40.0,,,,1.65,2.21,2.03,0.36,0.24,1.6,0.088,23.397,,232.9,0.0,0.0,30.25,4.68,0.004,,,,4.8
1003608104,19910911,19910911,1991.696,,,,31.796,,64.178,,2,60.0,,,,2.38,2.3,2.27,0.41,0.4,1.91,0.132,21.171,,243.0,0.0,0.0,43.57,6.1,0.027,,,,6.8
1003608105,19910911,19910911,1991.696,,,,31.796,,64.178,,2,80.0,,,,1.23,1.18,0.89,0.52,0.22,0.58,0.224,21.355,,228.9,0.0,0.0,51.37,7.64,0.009,,,,6.8
1003608106,19910911,19910911,1991.696,,,,31.796,,64.178,,2,100.0,,,,0.57,0.65,0.74,0.31,0.3,0.34,0.146,19.726,,217.6,0.23,0.0,31.41,5.7,0.008,,,,6.5
1003608107,19910911,19910911,1991.696,,,,31.796,,64.178,,2,120.0,,,,0.58,0.66,,0.26,0.36,0.36,0.204,19.013,,210.7,1.36,0.05,25.46,5.4,0.009,,,,4.0
1003608108,19910911,19910911,1991.696,,,,31.796,,64.178,,2,140.0,,,,0.43,0.63,0.34,0.31,0.25,0.16,0.116,18.854,,211.2,1.92,0.07,21.33,4.29,0.01,,,,3.6
1003708101,19911008,19911008,1991.77,,,,31.728,,64.156,,2,1.0,,,,2.38,3.19,2.07,0.54,0.43,2.01,0.0,25.772,,210.8,0.0,0.0,31.24,5.18,0.01,,,,4.3
1003708102,19911008,19911008,1991.77,,,,31.728,,64.156,,2,20.0,,,,2.55,3.86,5.03,0.53,0.32,3.28,0.017,25.173,,210.5,0.0,0.0,25.66,4.2,0.003,,,,4.1
1003708103,19911008,19911008,1991.77,,,,31.728,,64.156,,2,40.0,,,,3.07,3.3,2.87,0.57,0.38,2.51,0.042,24.828,,214.3,0.0,0.0,26.14,4.69,0.009,,,,5.7
1003708104,19911008,19911008,1991.77,,,,31.728,,64.156,,2,60.0,,,,2.09,2.25,1.89,0.42,0.4,1.66,0.106,21.439,,237.7,0.0,0.0,32.41,5.17,0.011,,,,6.3
1003708105,19911008,19911008,1991.77,,,,31.728,,64.156,,2,80.0,,,,1.3,1.14,1.0,0.26,0.26,0.89,0.163,20.144,,226.7,0.0,0.0,27.86,5.29,0.008,,,,4.8
1003708106,19911008,19911008,1991.77,,,,31.728,,64.156,,2,100.0,,,,1.18,2.55,1.14,0.27,0.58,1.35,0.143,19.569,,230.2,0.06,0.0,29.97,5.66,0.007,,,,3.5
1003708107,19911008,19911008,1991.77,,,,31.728,,64.156,,2,120.0,,,,0.48,0.52,0.48,0.33,0.35,0.16,0.109,19.185,,213.6,0.81,0.0,22.11,4.07,0.007,,,,3.1
1003708108,19911008,19911008,1991.77,,,,31.728,,64.156,,2,140.0,,,,0.2,0.24,0.19,0.19,0.75,0.02,0.087,18.976,,210.2,1.38,0.0,11.17,3.09,0.006,,,,2.3
1003808101,19911112,19911112,1991.866,,,,31.807,,64.1,,2,1.0,,,,3.37,3.5,4.24,0.57,0.59,3.13,0.02,23.381,,217.1,0.0,0.0,19.66,3.28,0.008,,,,4.4
1003808102,19911112,19911112,1991.866,,,,31.807,,64.1,,2,20.0,,,,4.96,3.75,4.43,0.38,0.71,4.0,0.028,23.376,,217.1,0.0,0.0,22.5,4.31,0.008,,,,4.0
1003808103,19911112,19911112,1991.866,,,,31.807,,64.1,,2,40.0,,,,4.32,3.92,3.98,0.43,0.34,3.64,0.057,23.229,,225.2,0.0,0.0,19.57,3.28,0.008,,,,5.0
1003808104,19911112,19911112,1991.866,,,,31.807,,64.1,,2,60.0,,,,3.56,3.78,3.7,0.65,0.44,3.03,0.099,22.291,,226.4,0.0,0.0,21.36,4.18,0.01,,,,5.0
1003808105,19911112,19911112,1991.866,,,,31.807,,64.1,,2,80.0,,,,2.66,2.88,2.8,0.32,0.55,2.46,0.147,19.881,,217.5,0.22,0.0,18.63,3.27,0.008,,,,4.7
1003808106,19911112,19911112,1991.866,,,,31.807,,64.1,,2,100.0,,,,1.38,1.87,1.5,2.04,0.66,-0.46,0.177,19.449,,210.9,0.81,0.0,17.9,3.34,0.007,,,,3.2
1003808107,19911112,19911112,1991.866,,,,31.807,,64.1,,2,120.0,,,,0.59,0.65,0.63,0.26,0.25,0.36,0.079,19.141,,207.9,2.1,0.06,11.71,2.24,0.008,,,,2.3
1003808108,19911112,19911112,1991.866,,,,31.807,,64.1,,2,140.0,,,,0.31,0.31,0.28,0.25,0.36,0.05,0.06,18.843,,206.8,2.74,0.11,6.16,1.14,0.004,,,,1.9
1003908101,19911209,19911209,1991.94,,,,31.82,,64.188,,2,1.0,,,,4.74,3.88,,0.45,0.31,3.86,0.061,22.796,,219.9,0.0,0.0,24.65,4.86,0.009,,,,4.5
1003908102,19911209,19911209,1991.94,,,,31.82,,64.188,,2,20.0,,,,3.02,3.27,4.38,0.39,0.2,3.17,0.061,22.698,,222.0,0.0,0.0,18.21,4.0,0.009,,,,3.8
1003908103,19911209,19911209,1991.94,,,,31.82,,64.188,,2,40.0,,,,1.86,3.68,3.82,0.43,0.2,2.69,0.084,22.682,,217.4,0.0,0.0,21.7,3.87,0.009,,,,5.4
1003908104,19911209,19911209,1991.94,,,,31.82,,64.188,,2,60.0,,,,2.73,2.54,2.26,0.48,0.19,2.03,0.071,22.685,,218.1,0.0,0.0,18.75,3.63,0.012,,,,4.6
1003908105,19911209,19911209,1991.94,,,,31.82,,64.188,,2,80.0,,,,1.89,1.71,2.33,0.34,0.29,1.64,0.099,22.664,,218.0,0.0,0.0,16.44,3.39,0.012,,,,4.4
1003908106,19911209,19911209,1991.94,,,,31.82,,64.188,,2,100.0,,,,1.98,2.63,2.65,0.3,0.23,2.12,0.143,20.172,,220.4,0.0,0.0,16.02,3.81,0.016,,,,3.6
1003908107,19911209,19911209,1991.94,,,,31.82,,64.188,,2,120.0,,,,0.68,0.8,0.88,1.11,0.32,-0.32,0.053,19.52,,214.1,0.45,0.0,10.86,2.46,0.005,,,,3.6
